"Year","Sex of child","Birth order","Citizenship of mother","Marital status of mother","Age class of mother","Less than 20 years","20-24 years","25-29 years","30-34 years","35-39 years","40-44 years","45-49 years","50-59 years","60-69 years","70 years or more","Unknown"
"2014","Boy","Second child","Citizenship of mother - total","Other","Less than 20 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Boy","Second child","Citizenship of mother - total","Other","20-24 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Boy","Second child","Citizenship of mother - total","Other","25-29 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Boy","Second child","Citizenship of mother - total","Other","30-34 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Boy","Second child","Citizenship of mother - total","Other","35-39 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Boy","Second child","Citizenship of mother - total","Other","40-44 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Boy","Second child","Citizenship of mother - total","Other","45-49 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Boy","Second child","Citizenship of mother - total","Other","50 years or more",0,0,0,0,0,0,0,0,0,0,0
"2014","Boy","Third child","Citizenship of mother - total","Married","Less than 20 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Boy","Third child","Citizenship of mother - total","Married","20-24 years",0,5,31,11,7,2,1,0,0,0,0
"2014","Boy","Third child","Citizenship of mother - total","Married","25-29 years",0,3,183,303,114,27,12,2,0,0,0
"2014","Boy","Third child","Citizenship of mother - total","Married","30-34 years",0,0,37,698,655,206,59,24,1,0,0
"2014","Boy","Third child","Citizenship of mother - total","Married","35-39 years",0,0,2,127,682,426,139,36,1,0,0
"2014","Boy","Third child","Citizenship of mother - total","Married","40-44 years",0,0,0,6,57,155,77,26,1,0,0
"2014","Boy","Third child","Citizenship of mother - total","Married","45-49 years",0,0,0,0,0,1,8,3,0,0,0
"2014","Boy","Third child","Citizenship of mother - total","Married","50 years or more",0,0,0,0,0,0,0,1,0,0,0
"2014","Boy","Third child","Citizenship of mother - total","Other","Less than 20 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Boy","Third child","Citizenship of mother - total","Other","20-24 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Boy","Third child","Citizenship of mother - total","Other","25-29 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Boy","Third child","Citizenship of mother - total","Other","30-34 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Boy","Third child","Citizenship of mother - total","Other","35-39 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Boy","Third child","Citizenship of mother - total","Other","40-44 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Boy","Third child","Citizenship of mother - total","Other","45-49 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Boy","Third child","Citizenship of mother - total","Other","50 years or more",0,0,0,0,0,0,0,0,0,0,0
"2014","Boy","Fourth child or more","Citizenship of mother - total","Married","Less than 20 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Boy","Fourth child or more","Citizenship of mother - total","Married","20-24 years",0,0,1,1,1,0,0,0,0,0,0
"2014","Boy","Fourth child or more","Citizenship of mother - total","Married","25-29 years",0,0,36,42,25,5,4,0,0,0,0
"2014","Boy","Fourth child or more","Citizenship of mother - total","Married","30-34 years",0,0,6,139,157,61,26,8,1,0,0
"2014","Boy","Fourth child or more","Citizenship of mother - total","Married","35-39 years",0,0,0,32,184,143,38,17,2,1,0
"2014","Boy","Fourth child or more","Citizenship of mother - total","Married","40-44 years",0,0,0,1,18,73,36,13,1,0,0
"2014","Boy","Fourth child or more","Citizenship of mother - total","Married","45-49 years",0,0,0,0,0,1,9,5,0,0,0
"2014","Boy","Fourth child or more","Citizenship of mother - total","Married","50 years or more",0,0,0,0,0,0,0,0,0,0,0
"2014","Boy","Fourth child or more","Citizenship of mother - total","Other","Less than 20 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Boy","Fourth child or more","Citizenship of mother - total","Other","20-24 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Boy","Fourth child or more","Citizenship of mother - total","Other","25-29 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Boy","Fourth child or more","Citizenship of mother - total","Other","30-34 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Boy","Fourth child or more","Citizenship of mother - total","Other","35-39 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Boy","Fourth child or more","Citizenship of mother - total","Other","40-44 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Boy","Fourth child or more","Citizenship of mother - total","Other","45-49 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Boy","Fourth child or more","Citizenship of mother - total","Other","50 years or more",0,0,0,0,0,0,0,0,0,0,0
"2014","Boy","Mother not married","Citizenship of mother - total","Married","Less than 20 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Boy","Mother not married","Citizenship of mother - total","Married","20-24 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Boy","Mother not married","Citizenship of mother - total","Married","25-29 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Boy","Mother not married","Citizenship of mother - total","Married","30-34 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Boy","Mother not married","Citizenship of mother - total","Married","35-39 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Boy","Mother not married","Citizenship of mother - total","Married","40-44 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Boy","Mother not married","Citizenship of mother - total","Married","45-49 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Boy","Mother not married","Citizenship of mother - total","Married","50 years or more",0,0,0,0,0,0,0,0,0,0,0
"2014","Boy","Mother not married","Citizenship of mother - total","Other","Less than 20 years",27,76,26,8,2,1,1,0,0,0,38
"2014","Boy","Mother not married","Citizenship of mother - total","Other","20-24 years",13,293,313,141,40,20,11,7,2,0,105
"2014","Boy","Mother not married","Citizenship of mother - total","Other","25-29 years",2,112,689,727,246,105,35,19,0,1,171
"2014","Boy","Mother not married","Citizenship of mother - total","Other","30-34 years",0,30,277,1343,938,318,93,42,2,0,188
"2014","Boy","Mother not married","Citizenship of mother - total","Other","35-39 years",0,6,66,394,914,504,222,73,3,0,118
"2014","Boy","Mother not married","Citizenship of mother - total","Other","40-44 years",1,1,9,53,122,216,122,42,2,2,49
"2014","Boy","Mother not married","Citizenship of mother - total","Other","45-49 years",0,0,1,4,6,11,11,8,1,0,9
"2014","Boy","Mother not married","Citizenship of mother - total","Other","50 years or more",0,0,0,1,1,2,1,2,0,0,1
"2014","Girl","First child","Citizenship of mother - total","Married","Less than 20 years",4,19,10,7,2,0,1,0,0,0,0
"2014","Girl","First child","Citizenship of mother - total","Married","20-24 years",2,364,688,249,60,23,8,4,0,0,0
"2014","Girl","First child","Citizenship of mother - total","Married","25-29 years",0,116,1629,1723,536,148,54,24,1,0,0
"2014","Girl","First child","Citizenship of mother - total","Married","30-34 years",0,22,442,2803,1714,538,146,69,3,0,0
"2014","Girl","First child","Citizenship of mother - total","Married","35-39 years",0,1,67,469,1160,617,220,76,9,3,0
"2014","Girl","First child","Citizenship of mother - total","Married","40-44 years",0,0,13,46,138,220,121,64,11,1,0
"2014","Girl","First child","Citizenship of mother - total","Married","45-49 years",0,0,1,2,5,13,17,12,0,0,0
"2014","Girl","First child","Citizenship of mother - total","Married","50 years or more",0,0,0,0,0,1,2,1,1,0,0
"2014","Girl","First child","Citizenship of mother - total","Other","Less than 20 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Girl","First child","Citizenship of mother - total","Other","20-24 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Girl","First child","Citizenship of mother - total","Other","25-29 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Girl","First child","Citizenship of mother - total","Other","30-34 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Girl","First child","Citizenship of mother - total","Other","35-39 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Girl","First child","Citizenship of mother - total","Other","40-44 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Girl","First child","Citizenship of mother - total","Other","45-49 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Girl","First child","Citizenship of mother - total","Other","50 years or more",0,0,0,0,0,0,0,0,0,0,0
"2014","Girl","Second child","Citizenship of mother - total","Married","Less than 20 years",0,1,0,1,0,0,0,0,0,0,0
"2014","Girl","Second child","Citizenship of mother - total","Married","20-24 years",0,71,301,114,33,5,6,3,0,0,0
"2014","Girl","Second child","Citizenship of mother - total","Married","25-29 years",0,30,896,1227,384,115,38,12,1,0,0
"2014","Girl","Second child","Citizenship of mother - total","Married","30-34 years",0,5,221,2343,1860,515,140,52,6,0,0
"2014","Girl","Second child","Citizenship of mother - total","Married","35-39 years",0,2,36,470,1734,956,244,99,8,2,0
"2014","Girl","Second child","Citizenship of mother - total","Married","40-44 years",0,1,7,42,173,308,145,48,1,0,0
"2014","Girl","Second child","Citizenship of mother - total","Married","45-49 years",0,0,1,1,3,15,18,11,1,0,0
"2014","Girl","Second child","Citizenship of mother - total","Married","50 years or more",0,0,1,1,0,1,1,0,0,0,0
"2014","Girl","Second child","Citizenship of mother - total","Other","Less than 20 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Girl","Second child","Citizenship of mother - total","Other","20-24 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Girl","Second child","Citizenship of mother - total","Other","25-29 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Girl","Second child","Citizenship of mother - total","Other","30-34 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Girl","Second child","Citizenship of mother - total","Other","35-39 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Girl","Second child","Citizenship of mother - total","Other","40-44 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Girl","Second child","Citizenship of mother - total","Other","45-49 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Girl","Second child","Citizenship of mother - total","Other","50 years or more",0,0,0,0,0,0,0,0,0,0,0
"2014","Girl","Third child","Citizenship of mother - total","Married","Less than 20 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Girl","Third child","Citizenship of mother - total","Married","20-24 years",0,4,23,10,7,0,0,1,0,0,0
"2014","Girl","Third child","Citizenship of mother - total","Married","25-29 years",0,5,145,308,117,24,6,3,0,0,0
"2014","Girl","Third child","Citizenship of mother - total","Married","30-34 years",0,0,43,605,679,199,45,16,3,0,0
"2014","Girl","Third child","Citizenship of mother - total","Married","35-39 years",0,0,5,123,647,450,108,28,2,0,0
"2014","Girl","Third child","Citizenship of mother - total","Married","40-44 years",0,0,2,8,67,150,80,23,1,1,0
"2014","Girl","Third child","Citizenship of mother - total","Married","45-49 years",0,0,0,0,1,6,7,4,0,0,0
"2014","Girl","Third child","Citizenship of mother - total","Married","50 years or more",0,0,0,0,0,0,0,0,0,0,0
"2014","Girl","Third child","Citizenship of mother - total","Other","Less than 20 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Girl","Third child","Citizenship of mother - total","Other","20-24 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Girl","Third child","Citizenship of mother - total","Other","25-29 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Girl","Third child","Citizenship of mother - total","Other","30-34 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Girl","Third child","Citizenship of mother - total","Other","35-39 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Girl","Third child","Citizenship of mother - total","Other","40-44 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Girl","Third child","Citizenship of mother - total","Other","45-49 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Girl","Third child","Citizenship of mother - total","Other","50 years or more",0,0,0,0,0,0,0,0,0,0,0
"2014","Girl","Fourth child or more","Citizenship of mother - total","Married","Less than 20 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Girl","Fourth child or more","Citizenship of mother - total","Married","20-24 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Girl","Fourth child or more","Citizenship of mother - total","Married","25-29 years",0,1,22,44,25,8,1,1,0,0,0
"2014","Girl","Fourth child or more","Citizenship of mother - total","Married","30-34 years",0,0,8,114,154,53,28,4,0,0,0
"2014","Girl","Fourth child or more","Citizenship of mother - total","Married","35-39 years",0,0,1,23,188,152,35,15,2,0,0
"2014","Girl","Fourth child or more","Citizenship of mother - total","Married","40-44 years",0,0,1,1,15,72,50,11,1,0,0
"2014","Girl","Fourth child or more","Citizenship of mother - total","Married","45-49 years",0,0,0,0,0,2,5,2,0,0,0
"2014","Girl","Fourth child or more","Citizenship of mother - total","Married","50 years or more",0,0,0,0,0,0,0,1,0,0,0
"2014","Girl","Fourth child or more","Citizenship of mother - total","Other","Less than 20 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Girl","Fourth child or more","Citizenship of mother - total","Other","20-24 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Girl","Fourth child or more","Citizenship of mother - total","Other","25-29 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Girl","Fourth child or more","Citizenship of mother - total","Other","30-34 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Girl","Fourth child or more","Citizenship of mother - total","Other","35-39 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Girl","Fourth child or more","Citizenship of mother - total","Other","40-44 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Girl","Fourth child or more","Citizenship of mother - total","Other","45-49 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Girl","Fourth child or more","Citizenship of mother - total","Other","50 years or more",0,0,0,0,0,0,0,0,0,0,0
"2014","Girl","Mother not married","Citizenship of mother - total","Married","Less than 20 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Girl","Mother not married","Citizenship of mother - total","Married","20-24 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Girl","Mother not married","Citizenship of mother - total","Married","25-29 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Girl","Mother not married","Citizenship of mother - total","Married","30-34 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Girl","Mother not married","Citizenship of mother - total","Married","35-39 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Girl","Mother not married","Citizenship of mother - total","Married","40-44 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Girl","Mother not married","Citizenship of mother - total","Married","45-49 years",0,0,0,0,0,0,0,0,0,0,0
"2014","Girl","Mother not married","Citizenship of mother - total","Married","50 years or more",0,0,0,0,0,0,0,0,0,0,0
"2014","Girl","Mother not married","Citizenship of mother - total","Other","Less than 20 years",42,58,17,8,2,0,2,0,0,0,33
"2014","Girl","Mother not married","Citizenship of mother - total","Other","20-24 years",13,246,316,141,46,18,5,3,0,0,106
"2014","Girl","Mother not married","Citizenship of mother - total","Other","25-29 years",0,102,676,701,262,80,36,10,3,0,156
"2014","Girl","Mother not married","Citizenship of mother - total","Other","30-34 years",1,33,312,1225,883,275,110,43,7,0,175
"2014","Girl","Mother not married","Citizenship of mother - total","Other","35-39 years",0,8,69,378,834,485,188,94,7,0,110
"2014","Girl","Mother not married","Citizenship of mother - total","Other","40-44 years",0,3,17,44,130,224,130,35,7,1,50
"2014","Girl","Mother not married","Citizenship of mother - total","Other","45-49 years",0,0,3,0,7,8,13,16,2,0,8
"2014","Girl","Mother not married","Citizenship of mother - total","Other","50 years or more",0,0,0,0,0,2,3,3,1,0,5
"2015","Boy","First child","Citizenship of mother - total","Married","Less than 20 years",3,18,17,4,0,1,0,0,0,0,0
"2015","Boy","First child","Citizenship of mother - total","Married","20-24 years",0,331,757,279,67,32,9,7,0,0,0
"2015","Boy","First child","Citizenship of mother - total","Married","25-29 years",0,120,1802,1947,545,136,51,32,3,0,0
"2015","Boy","First child","Citizenship of mother - total","Married","30-34 years",0,22,465,2907,1850,498,150,66,8,1,0
"2015","Boy","First child","Citizenship of mother - total","Married","35-39 years",0,3,84,502,1218,683,220,86,7,1,0
"2015","Boy","First child","Citizenship of mother - total","Married","40-44 years",0,2,17,45,152,214,138,64,5,1,0
"2015","Boy","First child","Citizenship of mother - total","Married","45-49 years",0,0,0,4,3,15,18,16,0,1,0
"2015","Boy","First child","Citizenship of mother - total","Married","50 years or more",0,0,0,0,0,0,0,5,0,0,0
"2015","Boy","First child","Citizenship of mother - total","Other","Less than 20 years",0,0,0,0,0,0,0,0,0,0,0
"2015","Boy","First child","Citizenship of mother - total","Other","20-24 years",0,0,0,0,0,0,0,0,0,0,0
"2015","Boy","First child","Citizenship of mother - total","Other","25-29 years",0,0,0,0,0,0,0,0,0,0,0
"2015","Boy","First child","Citizenship of mother - total","Other","30-34 years",0,0,0,0,0,0,0,0,0,0,0
"2015","Boy","First child","Citizenship of mother - total","Other","35-39 years",0,0,0,0,0,0,0,0,0,0,0
"2015","Boy","First child","Citizenship of mother - total","Other","40-44 years",0,0,0,0,0,0,0,0,0,0,0
